video_id,qid,question,answer,a0,a1,a2,a3,a4,type
8388104887,3,what did the dog do before walking back?, pick up the ball that was thrown,bat,hit with racket,throw the ball,lie down, pick up the ball that was thrown,TP
5145526755,8,what does the lioness on the left do before looking to the side?, stare forward for a while at the start,lift its head up,rest,lick mouth,charges forward, stare forward for a while at the start,TP
7691172922,6,what does the dog do before turning around and waiting for the lady?, run up the stairs,guide dog while running, run up the stairs,go to the back of cage,lie on the ground,run around the man,TP
5679866364,4,what did the last lady in the bikini do with her hands before she moves them away from her thighs?, enter the water,hold the girl s stomach,look at boy, enter the water,touch the baby s arm,jump into water,TP
7786283208,8,what does the boy do before walking away?, get up,playing the guitar, get up,take food,watching television,walks forward,TP
4822859674,7,what did the boy do before he started crawling at the beginning of the video?, fall on the floor,carry the baby down, fall on the floor,got back up,stand up and dance,pick it up,TP
8224492254,9,what did the baby do before the adult closes his finger?, bite on his finger,open his palm,put his hand into mouth,pick up the bottle, bite on his finger,touch his hand,TP
5406108447,6,what did the baby do before lifting up the towel?, hit the floor with it, hit the floor with it,suck his thumb,blur,crawl back up the pillow,put his fingers in his mouth,TP
7114553643,4,what did the man do before the lady started dancing in the middle of the video?, hug her,touch his head,put the box aside,hugs her,tilt head forward, hug her,TP
8990144134,6,what does the cat do before looking at the bird?, hit the bird,lick the other cat,no reaction,keep watching the string move,rubs against him, hit the bird,TP
4485498145,6,what does the half bald man do before turning to his right?, nod at the end,lean against the screen,lost balance, nod at the end,clap,look down and shake head,TP
6300775954,8,what did the lady do before taking a few steps back?, take the dumbbell from the rack,sit down,check documents, take the dumbbell from the rack,hold a cross sign,showed it to the camera,TP
7786283208,4,what did the girl in white do before running towards the camera?, get up,grab her,cup, get up,play with leash,go to lady in stripes,TP
4217422838,8,what did the boy do before standing up?, completely tore the wrappers from the spear,pulled the jeans down,pick the toy from water,look at baby,fall onto the ground, completely tore the wrappers from the spear,TP
5205081904,7,what did the boy do before lying backwards?, squat down for a while,walk forward,pick up grass,bend down and touch the woman s back, squat down for a while,continue cycling,TP
3249402410,8,what did the lady in black on the left do before putting cheese on her pizza?, spread the sauce,slice the pizza,cut the meat,point, spread the sauce,put on plate,TP
9612838272,6,what does the girl do before sliding down?, climb up, climb up,grab the camera,wave and dance,playing with toys,climb onto man s back,TP
5858985747,6,what does the baby in yellow do before picking up the phone at the end?, walk close to the sofa,sofa,turn around, walk close to the sofa,bend down,excited,TP
4707679105,10,what did the boy do before looking at the man at the end of the video?, point at the book,stand behind baby,lift bottle to drink,moved the car on the table,gets back up, point at the book,TP
7888256388,3,what did the dog do before walking away?, sniff the lady's shoes,looks at the direction,put dog back, sniff the lady's shoes,move backwards,eat food,TP
6727904179,6,what did the boy do before walking away?, reach the end of the window, reach the end of the window,reach for the airconditioners,walk to baby,very happy,grab the back of his chair,TP
8604794910,0,what did the children do each time before they posed with the racquet?, swing the racquet, swing the racquet,prepares swinging again,hi-five,walk to white basket,looking at arcade,TP
10082798964,7,what does the mother do before scrunching her fingers?, raise her right hand, raise her right hand,rubs her mouth,drag it towards her,walk off,touch baby s hand,TP
4083875373,3,what happens to the girl before she gets dizzy in the middle?, spinning too many rounds,tie her hair,dancing backward, spinning too many rounds,dancing,raise her leg,TP
2782658657,5,what did the girl in pink do before she stopped?, reach the stairs,picks up the water bottle,happy, reach the stairs,pose for camera,look at camera,TP
4127497265,7,what did the baby do before chewing the toy?, shake his arms,move his head around,shakes her head, shake his arms,stop crying,close his eyes,TP
5421648216,4,what does the white sheep do before doing nothing at the start?, look at the other two sheep,walking,walk away, look at the other two sheep,move away,chased it,TP
7887764754,2,what does the baby do before looking at the camera at the start?, the dog eats the food on her hand,move spoon slowly towards baby, the dog eats the food on her hand,get dog to do tricks,ignore baby,happy,TP
5940941487,4,what does the lady do before smiling near the end of the video?, look at the girl,wave,start clapping,point somewhere, look at the girl,talks to him,TP
3355698421,6,what does the man in checkered do before talking with the woman in black?, drink from his glass,good,flip cup for game,picks up the glass of beer,caps the bottle, drink from his glass,TP
8388104887,2,what did the person do before the dog chased after the ball?, throw the ball,lays down,smell it,looking at ball, throw the ball,bring it to lady in jeans,TP
6168716346,7,what does the boy with blue shirt do before touching his chin at the start?, look away for a while,move to the side,following him, look away for a while,push the blue book down,point towards kitchen,TP
